despesa_id,viagem_id,categoria,valor,data_despesa,reembolsavel
E0000455,T000150,Ajuste de reembolso,-14.38,2025-08-23,False
E0000456,T000151,Alimentação,536.86,2024-09-27,True
E0000457,T000151,Transporte terrestre,484.37,2024-09-27,True
E0000458,T000151,Ajuste de reembolso,-9.23,2024-10-14,False
E0000459,T000152,Alimentação,227.47,2025-03-04,True
E0000460,T000152,Transporte terrestre,270.12,2025-03-04,True
E0000461,T000152,Ajuste de reembolso,34.93,2025-03-08,False
E0000462,T000153,Alimentação,91.0,2024-10-23,True
E0000463,T000153,Transporte terrestre,59.49,2024-10-23,True
E0000464,T000153,Ajuste de reembolso,33.46,2024-10-25,False
E0000465,T000154,Alimentação,481.96,2024-04-13,True
E0000466,T000154,Transporte terrestre,225.5,2024-04-13,True
E0000467,T000154,Ajuste de reembolso,25.76,2024-04-30,False
E0000468,T000155,Alimentação,181.94,2025-11-21,True
E0000469,T000155,Transporte terrestre,220.76,2025-11-21,True
E0000470,T000155,Ajuste de reembolso,6.59,2025-11-27,False
E0000471,T000156,Alimentação,46.59,2025-05-23,True
E0000472,T000156,Transporte terrestre,53.1,2025-05-23,True
E0000473,T000156,Ajuste de reembolso,-22.43,2025-06-02,False
E0000474,T000157,Alimentação,825.21,2024-05-29,True
E0000475,T000157,Transporte terrestre,322.74,2024-05-29,True
E0000476,T000157,Ajuste de reembolso,-4.71,2024-06-13,False
E0000477,T000158,Alimentação,356.75,2025-07-06,True
E0000478,T000158,Transporte terrestre,323.28,2025-07-06,True
E0000479,T000158,Ajuste de reembolso,32.29,2025-07-10,False
E0000480,T000159,Alimentação,580.76,2024-10-28,True
E0000481,T000159,Transporte terrestre,391.89,2024-10-28,True
E0000482,T000159,Ajuste de reembolso,36.94,2024-11-09,False
E0000483,T000160,Alimentação,93.02,2024-11-19,True
E0000484,T000160,Transporte terrestre,44.11,2024-11-19,True
E0000485,T000160,Ajuste de reembolso,10.33,2024-12-03,False
E0000486,T000161,Alimentação,565.82,2025-06-13,True
E0000487,T000161,Transporte terrestre,346.27,2025-06-13,True
E0000488,T000161,Ajuste de reembolso,-14.03,2025-06-18,False
E0000489,T000162,Alimentação,228.19,2025-05-25,True
E0000490,T000162,Transporte terrestre,247.61,2025-05-25,True
E0000491,T000162,Ajuste de reembolso,4.92,2025-06-03,False
E0000492,T000163,Alimentação,232.0,2025-09-30,True
E0000493,T000163,Transporte terrestre,170.48,2025-09-30,True
E0000494,T000163,Ajuste de reembolso,11.4,2025-10-14,False
E0000495,T000164,Alimentação,228.48,2024-11-05,True
E0000496,T000164,Transporte terrestre,146.47,2024-11-05,True
E0000497,T000164,Estacionamento,274.18,2024-11-05,True
E0000498,T000164,Ajuste de reembolso,-15.43,2024-11-10,False
E0000499,T000165,Alimentação,681.04,2025-03-26,True
E0000500,T000165,Transporte terrestre,405.36,2025-03-26,True
E0000501,T000165,Ajuste de reembolso,36.46,2025-04-02,False
E0000502,T000166,Alimentação,300.15,2025-05-10,True
E0000503,T000166,Transporte terrestre,115.16,2025-05-10,True
E0000504,T000166,Ajuste de reembolso,31.9,2025-05-28,False
E0000505,T000167,Alimentação,239.81,2024-11-29,True
E0000506,T000167,Transporte terrestre,208.43,2024-11-29,True
E0000507,T000167,Ajuste de reembolso,41.78,2024-12-02,False
E0000508,T000168,Alimentação,527.25,2025-12-23,True
E0000509,T000168,Transporte terrestre,199.45,2025-12-23,True
E0000510,T000168,Ajuste de reembolso,-13.77,2026-01-06,False
E0000511,T000169,Alimentação,101.45,2024-12-02,True
E0000512,T000169,Transporte terrestre,47.17,2024-12-02,True
E0000513,T000169,Ajuste de reembolso,7.86,2024-12-15,False
E0000514,T000170,Alimentação,565.96,2024-08-16,True
E0000515,T000170,Transporte terrestre,337.09,2024-08-16,True
E0000516,T000170,Ajuste de reembolso,-7.73,2024-08-30,False
E0000517,T000171,Alimentação,148.97,2025-09-13,True
E0000518,T000171,Transporte terrestre,186.27,2025-09-13,True
E0000519,T000171,Ajuste de reembolso,18.16,2025-09-24,False
E0000520,T000172,Alimentação,169.97,2025-04-25,True
E0000521,T000172,Transporte terrestre,116.4,2025-04-25,True
E0000522,T000172,Ajuste de reembolso,5.44,2025-05-09,False
E0000523,T000173,Alimentação,324.69,2024-07-01,True
E0000524,T000173,Transporte terrestre,132.04,2024-07-01,True
E0000525,T000173,Ajuste de reembolso,-7.86,2024-07-18,False
E0000526,T000174,Alimentação,127.86,2024-01-03,True
E0000527,T000174,Transporte terrestre,64.43,2024-01-03,True
E0000528,T000174,Ajuste de reembolso,-23.34,2024-01-16,False
E0000529,T000175,Alimentação,83.83,2025-04-13,True
E0000530,T000175,Transporte terrestre,80.36,2025-04-13,True
E0000531,T000175,Ajuste de reembolso,-15.49,2025-04-21,False
E0000532,T000176,Alimentação,453.04,2025-08-18,True
E0000533,T000176,Transporte terrestre,410.75,2025-08-18,True
E0000534,T000176,Ajuste de reembolso,40.95,2025-08-26,False
E0000535,T000177,Alimentação,259.72,2024-11-17,True
E0000536,T000177,Transporte terrestre,235.17,2024-11-17,True
E0000537,T000177,Ajuste de reembolso,-14.17,2024-11-30,False
E0000538,T000178,Alimentação,323.55,2025-04-12,True
E0000539,T000178,Transporte terrestre,354.95,2025-04-12,True
E0000540,T000178,Ajuste de reembolso,-18.12,2025-04-26,False
E0000541,T000179,Alimentação,854.6,2025-08-09,True
E0000542,T000179,Transporte terrestre,338.04,2025-08-09,True
E0000543,T000179,Ajuste de reembolso,-7.97,2025-08-22,False
E0000544,T000180,Alimentação,185.25,2025-05-16,True
E0000545,T000180,Transporte terrestre,195.32,2025-05-16,True
E0000546,T000180,Ajuste de reembolso,18.19,2025-05-25,False
E0000547,T000181,Alimentação,186.24,2024-11-18,True
E0000548,T000181,Transporte terrestre,211.36,2024-11-18,True
E0000549,T000181,Ajuste de reembolso,41.5,2024-11-28,False
E0000550,T000182,Alimentação,124.26,2024-08-04,True
E0000551,T000182,Transporte terrestre,60.72,2024-08-04,True
E0000552,T000182,Ajuste de reembolso,27.13,2024-08-09,False
E0000553,T000183,Alimentação,295.28,2025-12-04,True
E0000554,T000183,Transporte terrestre,155.61,2025-12-04,True
E0000555,T000183,Ajuste de reembolso,-15.23,2025-12-14,False
E0000556,T000184,Alimentação,611.5,2024-06-09,True
E0000557,T000184,Transporte terrestre,288.76,2024-06-09,True
E0000558,T000184,Taxa,115.42,2024-06-09,True
E0000559,T000184,Ajuste de reembolso,-20.6,2024-06-30,False
E0000560,T000185,Alimentação,302.49,2025-11-08,True
E0000561,T000185,Transporte terrestre,228.05,2025-11-08,True
E0000562,T000185,Ajuste de reembolso,31.59,2025-11-28,False
E0000563,T000186,Alimentação,301.17,2025-03-27,True
E0000564,T000186,Transporte terrestre,102.89,2025-03-27,True
E0000565,T000186,Ajuste de reembolso,25.61,2025-04-11,False
E0000566,T000187,Alimentação,987.85,2025-06-04,True
E0000567,T000187,Transporte terrestre,519.27,2025-06-04,True
E0000568,T000187,Ajuste de reembolso,13.5,2025-06-17,False
E0000569,T000188,Alimentação,320.49,2024-05-14,True
E0000570,T000188,Transporte terrestre,193.56,2024-05-14,True
E0000571,T000188,Ajuste de reembolso,-5.79,2024-05-30,False
E0000572,T000189,Alimentação,222.21,2025-03-23,True
E0000573,T000189,Transporte terrestre,176.08,2025-03-23,True
E0000574,T000189,Ajuste de reembolso,31.81,2025-04-05,False
E0000575,T000191,Alimentação,364.5,2025-06-28,True
E0000576,T000191,Transporte terrestre,152.63,2025-06-28,True
E0000577,T000191,Ajuste de reembolso,0.84,2025-07-10,False
E0000578,T000192,Alimentação,172.54,2025-09-20,True
E0000579,T000192,Transporte terrestre,112.98,2025-09-20,True
E0000580,T000192,Ajuste de reembolso,-16.91,2025-09-28,False
E0000581,T000193,Alimentação,119.97,2025-08-10,True
E0000582,T000193,Transporte terrestre,52.32,2025-08-10,True
E0000583,T000193,Ajuste de reembolso,-1.24,2025-08-17,False
E0000584,T000194,Alimentação,60.64,2024-07-22,True
E0000585,T000194,Transporte terrestre,91.29,2024-07-22,True
E0000586,T000194,Ajuste de reembolso,41.89,2024-08-04,False
E0000587,T000195,Alimentação,561.96,2024-08-25,True
E0000588,T000195,Transporte terrestre,388.65,2024-08-25,True
E0000589,T000195,Ajuste de reembolso,34.64,2024-09-12,False
E0000590,T000196,Alimentação,70.6,2025-06-19,True
E0000591,T000196,Transporte terrestre,67.59,2025-06-19,True
E0000592,T000196,Ajuste de reembolso,25.26,2025-06-24,False
E0000593,T000197,Alimentação,383.47,2025-01-04,True
E0000594,T000197,Transporte terrestre,426.39,2025-01-04,True
E0000595,T000197,Ajuste de reembolso,9.49,2025-01-15,False
E0000596,T000198,Alimentação,501.7,2025-10-06,True
E0000597,T000198,Transporte terrestre,465.81,2025-10-06,True
E0000598,T000198,Ajuste de reembolso,-11.3,2025-10-18,False
E0000599,T000199,Alimentação,431.51,2024-04-18,True
E0000600,T000199,Transporte terrestre,257.87,2024-04-18,True
E0000601,T000199,Ajuste de reembolso,44.1,2024-05-05,False
E0000602,T000200,Alimentação,218.68,2025-03-25,True
E0000603,T000200,Transporte terrestre,155.47,2025-03-25,True
E0000604,T000200,Ajuste de reembolso,0.05,2025-03-30,False
E0000605,T000201,Alimentação,98.83,2024-06-27,True
E0000606,T000201,Transporte terrestre,68.99,2024-06-27,True
E0000607,T000201,Ajuste de reembolso,33.03,2024-07-09,False
E0000608,T000202,Alimentação,286.49,2025-10-20,True
E0000609,T000202,Transporte terrestre,279.76,2025-10-20,True
E0000610,T000202,Ajuste de reembolso,-2.11,2025-10-27,False
E0000611,T000203,Alimentação,350.01,2025-11-04,True
E0000612,T000203,Transporte terrestre,408.56,2025-11-04,True
E0000613,T000203,Pedágio,111.95,2025-11-04,True
E0000614,T000203,Ajuste de reembolso,-1.21,2025-11-15,False
E0000615,T000204,Alimentação,205.97,2024-02-05,True
E0000616,T000204,Transporte terrestre,195.22,2024-02-05,True
E0000617,T000204,Ajuste de reembolso,-4.12,2024-02-13,False
E0000618,T000205,Alimentação,203.98,2025-02-14,True
E0000619,T000205,Transporte terrestre,125.16,2025-02-14,True
E0000620,T000205,Ajuste de reembolso,34.88,2025-02-17,False
E0000621,T000206,Alimentação,352.51,2025-12-31,True
E0000622,T000206,Transporte terrestre,144.15,2025-12-31,True
E0000623,T000206,Ajuste de reembolso,-18.24,2026-01-16,False
E0000624,T000207,Alimentação,558.0,2024-12-27,True
E0000625,T000207,Transporte terrestre,269.58,2024-12-27,True
E0000626,T000207,Taxa,195.2,2024-12-27,True
E0000627,T000207,Ajuste de reembolso,0.86,2025-01-07,False
E0000628,T000208,Alimentação,177.27,2024-08-23,True
E0000629,T000208,Transporte terrestre,292.51,2024-08-23,True
E0000630,T000208,Ajuste de reembolso,31.98,2024-09-03,False
E0000631,T000209,Alimentação,46.13,2025-01-21,True
E0000632,T000209,Transporte terrestre,70.92,2025-01-21,True
E0000633,T000209,Ajuste de reembolso,10.16,2025-02-09,False
E0000634,T000210,Alimentação,303.42,2025-06-22,True
E0000635,T000210,Transporte terrestre,106.44,2025-06-22,True
E0000636,T000210,Outros,49.49,2025-06-22,True
E0000637,T000210,Ajuste de reembolso,7.35,2025-07-07,False
E0000638,T000211,Alimentação,197.09,2025-07-31,True
E0000639,T000211,Transporte terrestre,223.97,2025-07-31,True
E0000640,T000211,Ajuste de reembolso,-17.13,2025-08-07,False
E0000641,T000212,Alimentação,481.22,2024-08-12,True
E0000642,T000212,Transporte terrestre,290.39,2024-08-12,True
E0000643,T000212,Estacionamento,123.02,2024-08-12,True
E0000644,T000212,Ajuste de reembolso,38.19,2024-08-20,False
E0000645,T000213,Alimentação,420.81,2024-07-12,True
E0000646,T000213,Transporte terrestre,317.65,2024-07-12,True
E0000647,T000213,Ajuste de reembolso,43.92,2024-07-16,False
E0000648,T000214,Alimentação,150.38,2025-12-16,True
E0000649,T000214,Transporte terrestre,137.42,2025-12-16,True
E0000650,T000214,Ajuste de reembolso,41.34,2026-01-03,False
E0000651,T000215,Alimentação,485.17,2025-01-09,True
E0000652,T000215,Transporte terrestre,269.78,2025-01-09,True
E0000653,T000215,Ajuste de reembolso,32.38,2025-01-17,False
E0000654,T000216,Alimentação,469.62,2024-06-09,True
E0000655,T000216,Transporte terrestre,341.49,2024-06-09,True
E0000656,T000216,Ajuste de reembolso,38.8,2024-06-17,False
E0000657,T000217,Alimentação,299.82,2024-11-18,True
E0000658,T000217,Transporte terrestre,93.06,2024-11-18,True
E0000659,T000217,Ajuste de reembolso,19.96,2024-12-03,False
E0000660,T000218,Alimentação,67.21,2024-11-25,True
E0000661,T000218,Transporte terrestre,62.73,2024-11-25,True
E0000662,T000218,Ajuste de reembolso,2.52,2024-12-22,False
E0000663,T000219,Alimentação,172.73,2024-04-29,True
E0000664,T000219,Transporte terrestre,101.5,2024-04-29,True
E0000665,T000219,Ajuste de reembolso,-6.29,2024-05-07,False
E0000666,T000220,Alimentação,467.02,2025-10-21,True
E0000667,T000220,Transporte terrestre,220.8,2025-10-21,True
E0000668,T000220,Ajuste de reembolso,4.93,2025-11-04,False
E0000669,T000221,Alimentação,178.55,2025-06-04,True
E0000670,T000221,Transporte terrestre,138.73,2025-06-04,True
E0000671,T000221,Ajuste de reembolso,8.84,2025-06-09,False
E0000672,T000222,Alimentação,337.17,2024-09-09,True
E0000673,T000222,Transporte terrestre,144.23,2024-09-09,True
E0000674,T000222,Ajuste de reembolso,31.3,2024-09-19,False
E0000675,T000223,Alimentação,98.08,2024-03-18,True
E0000676,T000223,Transporte terrestre,48.34,2024-03-18,True
E0000677,T000223,Ajuste de reembolso,33.78,2024-03-27,False
E0000678,T000224,Alimentação,534.54,2025-08-08,True
E0000679,T000224,Transporte terrestre,602.09,2025-08-08,True
E0000680,T000224,Estacionamento,193.81,2025-08-08,True
E0000681,T000224,Ajuste de reembolso,41.39,2025-08-22,False
E0000682,T000225,Alimentação,221.73,2025-06-05,True
E0000683,T000225,Transporte terrestre,159.29,2025-06-05,True
E0000684,T000225,Ajuste de reembolso,21.39,2025-06-24,False
E0000685,T000226,Alimentação,329.96,2025-09-02,True
E0000686,T000226,Transporte terrestre,207.46,2025-09-02,True
E0000687,T000226,Ajuste de reembolso,5.83,2025-09-15,False
E0000688,T000227,Alimentação,99.92,2025-10-31,True
E0000689,T000227,Transporte terrestre,73.77,2025-10-31,True
E0000690,T000227,Ajuste de reembolso,17.98,2025-11-06,False
E0000691,T000228,Alimentação,443.02,2025-05-16,True
E0000692,T000228,Transporte terrestre,354.67,2025-05-16,True
E0000693,T000228,Ajuste de reembolso,38.22,2025-06-08,False
E0000694,T000229,Alimentação,79.6,2025-11-01,True
E0000695,T000229,Transporte terrestre,48.91,2025-11-01,True
E0000696,T000229,Ajuste de reembolso,37.84,2025-11-08,False
E0000697,T000230,Alimentação,121.75,2025-05-31,True
E0000698,T000230,Transporte terrestre,64.68,2025-05-31,True
E0000699,T000230,Ajuste de reembolso,-11.33,2025-06-12,False
E0000700,T000231,Alimentação,634.96,2024-07-01,True
E0000701,T000231,Transporte terrestre,274.0,2024-07-01,True
E0000702,T000231,Ajuste de reembolso,40.18,2024-07-18,False
E0000703,T000232,Alimentação,269.72,2025-02-15,True
E0000704,T000232,Transporte terrestre,164.63,2025-02-15,True
E0000705,T000232,Estacionamento,275.21,2025-02-15,True
E0000706,T000232,Ajuste de reembolso,-9.1,2025-02-26,False
E0000707,T000233,Alimentação,553.95,2024-01-09,True
E0000708,T000233,Transporte terrestre,278.38,2024-01-09,True
E0000709,T000233,Pedágio,164.6,2024-01-09,True
E0000710,T000233,Ajuste de reembolso,40.21,2024-01-23,False
E0000711,T000234,Alimentação,165.41,2025-06-17,True
E0000712,T000234,Transporte terrestre,181.05,2025-06-17,True
E0000713,T000234,Ajuste de reembolso,41.1,2025-07-03,False
E0000714,T000235,Alimentação,92.16,2025-03-31,True
E0000715,T000235,Transporte terrestre,52.4,2025-03-31,True
E0000716,T000235,Ajuste de reembolso,-7.1,2025-04-19,False
E0000717,T000236,Alimentação,530.86,2025-01-12,True
E0000718,T000236,Transporte terrestre,425.22,2025-01-12,True
E0000719,T000236,Ajuste de reembolso,12.78,2025-01-28,False
E0000720,T000237,Alimentação,324.92,2025-03-05,True
E0000721,T000237,Transporte terrestre,175.15,2025-03-05,True
E0000722,T000237,Ajuste de reembolso,6.36,2025-03-13,False
E0000723,T000238,Alimentação,225.97,2024-07-13,True
E0000724,T000238,Transporte terrestre,201.33,2024-07-13,True
E0000725,T000238,Ajuste de reembolso,-6.24,2024-07-26,False
E0000726,T000239,Alimentação,541.79,2025-11-16,True
E0000727,T000239,Transporte terrestre,269.7,2025-11-16,True
E0000728,T000239,Estacionamento,130.86,2025-11-16,True
E0000729,T000239,Ajuste de reembolso,-15.31,2025-11-25,False
E0000730,T000240,Alimentação,272.28,2024-05-30,True
E0000731,T000240,Transporte terrestre,100.12,2024-05-30,True
E0000732,T000240,Ajuste de reembolso,27.33,2024-06-09,False
E0000733,T000241,Alimentação,254.97,2025-03-20,True
E0000734,T000241,Transporte terrestre,123.99,2025-03-20,True
E0000735,T000241,Ajuste de reembolso,2.52,2025-04-03,False
E0000736,T000243,Alimentação,117.1,2025-11-09,True
E0000737,T000243,Transporte terrestre,95.21,2025-11-09,True
E0000738,T000243,Pedágio,173.8,2025-11-09,True
E0000739,T000243,Ajuste de reembolso,33.24,2025-11-24,False
E0000740,T000244,Alimentação,212.8,2024-01-23,True
E0000741,T000244,Transporte terrestre,321.32,2024-01-23,True
E0000742,T000244,Taxa,220.45,2024-01-23,True
E0000743,T000244,Ajuste de reembolso,-16.81,2024-01-31,False
E0000744,T000245,Alimentação,227.55,2024-10-19,True
E0000745,T000245,Transporte terrestre,161.76,2024-10-19,True
E0000746,T000245,Ajuste de reembolso,-20.74,2024-11-02,False
E0000747,T000246,Alimentação,848.27,2025-12-13,True
E0000748,T000246,Transporte terrestre,470.42,2025-12-13,True
E0000749,T000246,Taxa,103.63,2025-12-13,True
E0000750,T000246,Ajuste de reembolso,20.91,2025-12-23,False
E0000751,T000247,Alimentação,499.64,2025-08-07,True
E0000752,T000247,Transporte terrestre,279.01,2025-08-07,True
E0000753,T000247,Estacionamento,141.31,2025-08-07,True
E0000754,T000247,Ajuste de reembolso,-17.27,2025-08-18,False
E0000755,T000248,Alimentação,228.29,2024-04-29,True
E0000756,T000248,Transporte terrestre,196.98,2024-04-29,True
E0000757,T000248,Ajuste de reembolso,-5.19,2024-05-09,False
E0000758,T000249,Alimentação,258.22,2024-07-31,True
E0000759,T000249,Transporte terrestre,214.27,2024-07-31,True
E0000760,T000249,Ajuste de reembolso,-23.72,2024-08-12,False
E0000761,T000250,Alimentação,335.5,2025-05-18,True
E0000762,T000250,Transporte terrestre,213.27,2025-05-18,True
E0000763,T000250,Ajuste de reembolso,-15.47,2025-05-31,False
E0000764,T000251,Alimentação,245.67,2025-07-05,True
E0000765,T000251,Transporte terrestre,131.73,2025-07-05,True
E0000766,T000251,Ajuste de reembolso,21.31,2025-07-07,False
E0000767,T000252,Alimentação,357.78,2025-06-06,True
E0000768,T000252,Transporte terrestre,270.93,2025-06-06,True
E0000769,T000252,Ajuste de reembolso,11.72,2025-06-12,False
E0000770,T000253,Alimentação,121.29,2024-05-02,True
E0000771,T000253,Transporte terrestre,66.75,2024-05-02,True
E0000772,T000253,Ajuste de reembolso,4.88,2024-05-09,False
E0000773,T000254,Alimentação,122.94,2024-08-13,True
E0000774,T000254,Transporte terrestre,68.55,2024-08-13,True
E0000775,T000254,Ajuste de reembolso,17.07,2024-08-28,False
E0000776,T000256,Alimentação,291.38,2024-08-27,True
E0000777,T000256,Transporte terrestre,292.33,2024-08-27,True
E0000778,T000256,Ajuste de reembolso,39.66,2024-09-13,False
E0000779,T000257,Alimentação,385.35,2025-05-23,True
