viagem_id,companhia_aerea,rota,tarifa_base,taxa_remarcacao,taxa_cancelamento,valor_aereo_realizado,antecedencia_dias,remarcada,cancelada
T000349,Azul,Salvador - Brasília,1202.68,0.0,0.0,1202.68,17,False,False
T000351,GOL,Salvador - Rio de Janeiro,675.5,0.0,0.0,675.5,23,False,False
T000352,Azul,Salvador - Rio de Janeiro,778.53,0.0,0.0,778.53,14,False,False
T000355,GOL,Salvador - Fortaleza,479.71,0.0,0.0,479.71,25,False,False
T000356,LATAM,Salvador - Fortaleza,414.91,0.0,0.0,414.91,17,False,False
T000358,Azul,Salvador - Manaus,1436.19,0.0,0.0,1436.19,7,False,False
T000359,LATAM,Salvador - Belo Horizonte,1442.53,365.88,0.0,1808.41,5,True,False
T000360,GOL,Salvador - São Paulo,1677.88,222.07,0.0,1899.94,4,True,False
T000361,LATAM,Salvador - Fortaleza,1197.16,0.0,0.0,1197.16,6,False,False
T000362,LATAM,Salvador - Rio de Janeiro,1359.57,424.56,0.0,1784.13,5,True,False
T000363,LATAM,Salvador - Porto Alegre,904.48,0.0,0.0,904.48,14,False,False
T000364,LATAM,Salvador - São Paulo,1312.09,0.0,0.0,1312.09,10,False,False
T000365,Azul,Salvador - Ilhéus,467.18,142.33,0.0,609.51,8,True,False
T000367,Gol Linhas Aéreas,Salvador - Curitiba,1393.59,0.0,0.0,1393.59,2,False,False
T000368,LATAM,Salvador - Manaus,1446.33,0.0,0.0,1446.33,10,False,False
T000369,LATAM,Salvador - São Paulo,1101.87,0.0,0.0,1101.87,8,False,False
T000370,LATAM,Salvador - Curitiba,1703.52,0.0,0.0,1703.52,0,False,False
T000371,latam,Salvador - São Paulo,1565.63,0.0,0.0,1565.63,1,False,False
T000372,GOL,Salvador - Rio de Janeiro,628.56,0.0,0.0,628.56,30,False,False
T000373,Azul,Salvador - Recife,1480.41,0.0,0.0,1480.41,2,False,False
T000375,LATAM,Salvador - São Paulo,962.08,0.0,0.0,962.08,21,False,False
T000376,GOL,Salvador - Brasília,971.76,0.0,0.0,971.76,4,False,False
T000377,GOL,Salvador - Belo Horizonte,702.96,0.0,0.0,702.96,20,False,False
T000379,Azul,Salvador - Brasília,927.35,0.0,0.0,927.35,2,False,False
T000380,GOL,Salvador - Manaus,1291.59,0.0,0.0,1291.59,14,False,False
T000381,GOL,Salvador - Belo Horizonte,861.72,0.0,0.0,861.72,28,False,False
T000382,GOL,Salvador - Recife,1118.63,0.0,0.0,1118.63,3,False,False
T000383,GOL,Salvador - Fortaleza,969.3,0.0,0.0,969.3,6,False,False
T000384,Azul,Salvador - São Paulo,1251.13,0.0,0.0,1251.13,6,False,False
T000385,LATAM,Salvador - Belo Horizonte,558.77,0.0,0.0,558.77,25,False,False
T000386,LATAM,Salvador - Recife,1012.83,0.0,0.0,1012.83,2,False,False
T000387,Azul,Salvador - Manaus,711.15,0.0,0.0,711.15,26,False,False
T000388,GOL,Salvador - Manaus,1464.21,0.0,0.0,1464.21,26,False,False
T000389,LATAM,Salvador - Aracaju,548.98,0.0,0.0,548.98,3,False,False
T000390,Azul,Salvador - Rio de Janeiro,1199.66,0.0,0.0,1199.66,0,False,False
T000391,Azul,Salvador - São Paulo,1632.86,267.09,0.0,1899.94,9,True,False
T000392,Azul,Salvador - Rio de Janeiro,791.56,0.0,0.0,791.56,5,False,False
T000393,GOL,Salvador - Recife,450.71,0.0,0.0,450.71,25,False,False
T000394,LATAM,Salvador - Brasília,803.0,0.0,0.0,803.0,22,False,False
T000395,LATAM,Salvador - Curitiba,976.26,0.0,0.0,976.26,23,False,False
T000396,LATAM,Salvador - Brasília,969.04,0.0,0.0,969.04,29,False,False
T000397,Azul Linhas Aéreas,Salvador - Aracaju,306.46,0.0,0.0,306.46,22,False,False
T000398,LATAM,Salvador - Recife,1294.58,294.35,0.0,1588.93,3,True,False
T000399,GOL,Salvador - São Paulo,1361.62,0.0,0.0,1361.62,6,False,False
T000400,GOL,Salvador - São Paulo,926.11,0.0,0.0,926.11,6,False,False
T000401,LATAM,Salvador - Recife,470.43,125.66,0.0,596.08,21,True,False
T000402,GOL,Salvador - São Paulo,1217.77,0.0,0.0,1217.77,0,False,False
T000403,GOL,Salvador - Brasília,495.48,0.0,0.0,495.48,32,False,False
T000404,Azul,Salvador - São Paulo,1167.56,0.0,0.0,1167.56,6,False,False
T000406,LATAM,Salvador - Curitiba,1350.78,0.0,0.0,1350.78,3,False,False
T000407,GOL,Salvador - Rio de Janeiro,593.86,0.0,0.0,593.86,26,False,False
T000408,GOL,Salvador - São Paulo,879.61,0.0,0.0,879.61,5,False,False
T000409,LATAM,Salvador - Brasília,545.57,0.0,0.0,545.57,28,False,False
T000410,GOL,Salvador - Porto Alegre,980.26,0.0,0.0,980.26,32,False,False
T000411,LATAM,Salvador - Brasília,1671.52,0.0,0.0,1671.52,0,False,False
T000412,Azul,Salvador - Brasília,1263.08,0.0,0.0,1263.08,12,False,False
T000413,GOL,Salvador - Rio de Janeiro,1283.26,0.0,0.0,1283.26,0,False,False
T000414,GOL,Salvador - Belo Horizonte,958.3,0.0,0.0,958.3,13,False,False
T000415,Azul,Salvador - Campinas,1379.21,0.0,0.0,1379.21,5,False,False
T000416,Azul,Salvador - São Paulo,1624.02,0.0,0.0,1624.02,13,False,False
T000418,GOL,Salvador - São Paulo,1578.68,0.0,0.0,1578.68,1,False,False
T000419,GOL,Salvador - Manaus,1114.61,0.0,0.0,1114.61,37,False,False
T000420,Azul,Salvador - São Paulo,1144.14,0.0,0.0,1144.14,25,False,False
T000421,GOL,Salvador - São Paulo,721.4,0.0,0.0,721.4,10,False,False
T000422,LATAM,Salvador - Fortaleza,682.26,0.0,0.0,682.26,28,False,False
T000423,LATAM,Salvador - Belo Horizonte,2208.62,0.0,0.0,2208.62,1,False,False
T000424,Azul,Salvador - São Paulo,1919.27,0.0,0.0,1919.27,0,False,False
T000425,LATAM,Salvador - Curitiba,1244.78,311.28,0.0,1556.05,12,True,False
T000426,GOL,Salvador - Brasília,1704.55,0.0,0.0,1704.55,0,False,False
T000430,LATAM,Salvador - Recife,574.45,0.0,0.0,574.45,10,False,False
T000431,GOL,Salvador - Recife,673.0,0.0,0.0,673.0,5,False,False
T000432,LATAM,Salvador - Vitória da Conquista,849.67,0.0,0.0,849.67,0,False,False
T000433,Azul,Salvador - Ilhéus,697.85,0.0,0.0,697.85,12,False,False
T000434,LATAM,Salvador - Vitória da Conquista,612.2,0.0,0.0,612.2,3,False,False
T000435,Azul,Salvador - São Paulo,936.57,0.0,0.0,936.57,6,False,False
T000436,GOL,Salvador - São Paulo,1285.99,0.0,0.0,1285.99,5,False,False
T000437,LATAM,Salvador - São Paulo,2050.41,0.0,0.0,2050.41,0,False,False
T000438,LATAM,Salvador - São Paulo,1228.11,248.76,0.0,1476.87,4,True,False
T000439,GOL,Salvador - Rio de Janeiro,859.07,0.0,0.0,859.07,6,False,False
T000440,LATAM,Salvador - Fortaleza,1117.43,0.0,0.0,1117.43,1,False,False
T000441,GOL,Salvador - Belo Horizonte,815.73,0.0,0.0,815.73,9,False,False
T000442,Azul,Salvador - Porto Alegre,1301.05,0.0,0.0,1301.05,19,False,False
T000443,GOL,Salvador - Rio de Janeiro,1074.01,0.0,0.0,1074.01,0,False,False
T000444,LATAM,Salvador - Porto Alegre,1698.61,0.0,0.0,1698.61,3,False,False
T000445,LATAM,Salvador - Porto Alegre,1213.61,0.0,0.0,1213.61,17,False,False
T000446,GOL,Salvador - São Paulo,1371.3,385.03,0.0,1756.34,0,True,False
T000447,Azul,Salvador - Porto Alegre,941.4,0.0,0.0,941.4,25,False,False
T000448,GOL,Salvador - Manaus,1514.96,0.0,0.0,1514.96,11,False,False
T000449,LATAM,Salvador - Brasília,936.76,0.0,0.0,936.76,9,False,False
T000450,LATAM,Salvador - Manaus,1513.75,0.0,0.0,1513.75,4,False,False
T000451,GOL,Salvador - Campinas,824.77,0.0,0.0,824.77,38,False,False
T000452,GOL,Salvador - Rio de Janeiro,1176.87,0.0,0.0,1176.87,5,False,False
T000453,Azul,Salvador - Brasília,2012.16,0.0,0.0,2012.16,4,False,False
T000454,GOL,Salvador - Recife,667.01,0.0,0.0,667.01,0,False,False
T000455,Latam Airlines,Salvador - São Paulo,882.24,0.0,0.0,882.24,13,False,False
T000456,Azul,Salvador - Curitiba,1648.49,298.11,0.0,1946.6,1,True,False
T000457,LATAM,Salvador - Brasília,608.12,0.0,0.0,608.12,16,False,False
T000458,GOL,Salvador - Belo Horizonte,695.52,0.0,0.0,695.52,8,False,False
T000459,GOL,Salvador - Vitória da Conquista,598.52,0.0,0.0,598.52,27,False,False
T000460,GOL,Salvador - Rio de Janeiro,1192.95,0.0,0.0,1192.95,1,False,False
T000461,Azul,Salvador - Recife,777.36,0.0,0.0,777.36,1,False,False
T000462,GOL,Salvador - Recife,991.81,0.0,0.0,991.81,2,False,False
T000463,GOL,Salvador - São Paulo,1598.99,0.0,0.0,1598.99,5,False,False
T000465,Azul,Salvador - Curitiba,1872.23,0.0,0.0,1872.23,2,False,False
T000466,Azul,Salvador - Fortaleza,536.85,124.81,0.0,661.66,19,True,False
T000467,Azul,Salvador - Manaus,834.96,0.0,0.0,834.96,23,False,False
T000469,Azul,Salvador - São Paulo,741.18,0.0,0.0,741.18,18,False,False
T000470,GOL,Salvador - Rio de Janeiro,902.17,0.0,0.0,902.17,25,False,False
T000471,GOL,Salvador - Manaus,960.18,0.0,0.0,960.18,14,False,False
T000472,LATAM,Salvador - Manaus,1103.16,0.0,0.0,1103.16,17,False,False
T000473,GOL,Salvador - Fortaleza,821.26,0.0,0.0,821.26,17,False,False
T000474,Azul,Salvador - Belo Horizonte,763.87,0.0,0.0,763.87,25,False,False
T000475,AZUL,Salvador - São Paulo,1984.14,0.0,0.0,1984.14,3,False,False
T000476,GOL,Salvador - Campinas,1192.1,0.0,0.0,1192.1,19,False,False
T000477,LATAM,Salvador - Campinas,1590.95,0.0,0.0,1590.95,2,False,False
T000479,GOL,Salvador - Ilhéus,669.41,0.0,0.0,669.41,12,False,False
T000480,LATAM,Salvador - Belo Horizonte,739.95,0.0,0.0,739.95,11,False,False
T000481,GOL,Salvador - Belo Horizonte,822.83,0.0,0.0,822.83,9,False,False
T000482,LATAM,Salvador - Belo Horizonte,856.6,0.0,0.0,856.6,5,False,False
T000483,LATAM,Salvador - Brasília,1112.18,0.0,0.0,1112.18,5,False,False
T000485,GOL,Salvador - Brasília,762.85,0.0,0.0,762.85,27,False,False
T000486,LATAM,Salvador - Rio de Janeiro,742.64,0.0,0.0,742.64,15,False,False
T000487,Azul,Salvador - Brasília,1367.76,0.0,0.0,1367.76,0,False,False
T000488,LATAM,Salvador - Recife,804.32,0.0,0.0,804.32,0,False,False
T000491,LATAM,Salvador - Recife,400.72,0.0,0.0,400.72,32,False,False
T000493,GOL,Salvador - Belo Horizonte,1701.85,0.0,0.0,1701.85,6,False,False
T000494,GOL,Salvador - Fortaleza,592.42,0.0,0.0,592.42,12,False,False
T000495,Azul,Salvador - Brasília,1051.24,0.0,0.0,1051.24,4,False,False
T000496,LATAM,Salvador - Fortaleza,683.37,0.0,0.0,683.37,11,False,False
T000497,GOL,Salvador - Porto Alegre,1548.39,0.0,0.0,1548.39,4,False,False
T000498,Azul,Salvador - Vitória da Conquista,445.8,0.0,0.0,445.8,27,False,False
T000499,GOL,Salvador - Belo Horizonte,723.24,0.0,0.0,723.24,4,False,False
T000500,LATAM,Salvador - Fortaleza,564.78,0.0,0.0,564.78,15,False,False
T000501,GOL,Salvador - Recife,881.67,0.0,0.0,881.67,3,False,False
T000502,GOL,Salvador - Vitória da Conquista,476.13,0.0,0.0,476.13,13,False,False
T000505,GOL,Salvador - Curitiba,946.17,0.0,0.0,946.17,4,False,False
T000506,Azul,Salvador - Recife,709.92,0.0,0.0,709.92,25,False,False
T000507,LATAM,Salvador - São Paulo,1018.14,0.0,0.0,1018.14,23,False,False
T000508,LATAM,Salvador - Campinas,1329.24,0.0,0.0,1329.24,4,False,False
T000509,GOL,Salvador - Brasília,791.81,0.0,0.0,791.81,27,False,False
T000510,Azul,Salvador - Belo Horizonte,553.63,0.0,0.0,553.63,19,False,False
T000511,GOL,Salvador - São Paulo,1076.02,0.0,0.0,1076.02,5,False,False
T000512,LATAM,Salvador - Vitória da Conquista,614.98,0.0,0.0,614.98,6,False,False
T000513,LATAM Airlines,Salvador - São Paulo,917.96,0.0,0.0,917.96,6,False,False
T000514,LATAM,Salvador - Fortaleza,1292.5,0.0,0.0,1292.5,0,False,False
T000515,GOL,Salvador - Curitiba,715.57,0.0,0.0,715.57,36,False,False
T000516,LATAM,Salvador - São Paulo,856.78,0.0,0.0,856.78,15,False,False
T000517,GOL,Salvador - São Paulo,1209.32,0.0,0.0,1209.32,13,False,False
T000518,LATAM,Salvador - Belo Horizonte,588.75,109.05,0.0,697.8,20,True,False
T000519,GOL,Salvador - Fortaleza,663.9,0.0,0.0,663.9,14,False,False
T000520,GOL,Salvador - Campinas,659.95,0.0,0.0,659.95,24,False,False
T000521,LATAM,Salvador - São Paulo,1205.07,0.0,0.0,1205.07,5,False,False
T000522,GOL,Salvador - Manaus,1740.28,0.0,0.0,1740.28,9,False,False
T000523,GOL,Salvador - Campinas,739.91,0.0,0.0,739.91,12,False,False
T000524,Azul,Salvador - São Paulo,673.29,212.64,0.0,885.93,22,True,False
T000525,Azul,Salvador - Curitiba,1529.59,0.0,0.0,1529.59,0,False,False
T000526,Azul,Salvador - Manaus,2292.97,700.03,0.0,2993.0,4,True,False
T000527,LATAM,Salvador - São Paulo,1437.43,0.0,0.0,1437.43,6,False,False
T000528,AZUL,Salvador - Vitória da Conquista,422.56,0.0,0.0,422.56,22,False,False
T000530,gol,Salvador - São Paulo,1260.37,0.0,0.0,1260.37,1,False,False
T000532,GOL,Salvador - Campinas,1050.69,0.0,0.0,1050.69,30,False,False
T000533,GOL,Salvador - Brasília,955.18,0.0,0.0,955.18,19,False,False
T000535,LATAM,Salvador - Fortaleza,1088.32,0.0,0.0,1088.32,3,False,False
T000536,GOL,Salvador - Recife,575.93,0.0,0.0,575.93,19,False,False
T000537,Azul,Salvador - Curitiba,1414.88,0.0,0.0,1414.88,7,False,False
T000540,LATAM,Salvador - São Paulo,982.36,0.0,0.0,982.36,1,False,False
T000541,GOL,Salvador - Recife,595.45,0.0,0.0,595.45,15,False,False
T000542,LATAM,Salvador - Fortaleza,653.84,0.0,0.0,653.84,27,False,False
T000543,LATAM,Salvador - São Paulo,968.11,0.0,0.0,968.11,20,False,False
T000544,LATAM,Salvador - São Paulo,822.63,0.0,0.0,822.63,23,False,False
T000545,LATAM,Salvador - Rio de Janeiro,1508.36,0.0,0.0,1508.36,5,False,False
T000546,LATAM,Salvador - Curitiba,2793.57,0.0,0.0,2793.57,1,False,False
T000547,LATAM,Salvador - Belo Horizonte,1034.17,0.0,0.0,1034.17,2,False,False
T000548,Azul,Salvador - Porto Alegre,1609.95,0.0,0.0,1609.95,3,False,False
T000549,LATAM,Salvador - São Paulo,908.24,0.0,0.0,908.24,9,False,False
T000550,GOL,Salvador - Brasília,679.88,0.0,0.0,679.88,37,False,False
T000551,GOL,Salvador - Belo Horizonte,745.28,0.0,0.0,745.28,13,False,False
T000552,GOL,Salvador - Manaus,1626.62,0.0,0.0,1626.62,2,False,False
T000553,GOL,Salvador - São Paulo,1407.78,0.0,0.0,1407.78,1,False,False
T000554,GOL,Salvador - Rio de Janeiro,804.26,174.58,0.0,978.84,6,True,False
T000555,LATAM,Salvador - São Paulo,1471.92,0.0,0.0,1471.92,12,False,False
T000556,Azul Linhas Aéreas,Salvador - Recife,478.1,0.0,0.0,478.1,16,False,False
T000557,LATAM Airlines,Salvador - Rio de Janeiro,1092.24,0.0,0.0,1092.24,6,False,False
T000558,Azul,Salvador - São Paulo,1575.3,404.13,0.0,1979.43,0,True,False
T000559,LATAM,Salvador - Recife,756.01,0.0,0.0,756.01,1,False,False
T000560,GOL,Salvador - Brasília,1093.55,0.0,0.0,1093.55,9,False,False
T000561,Azul,Salvador - Brasília,814.33,0.0,0.0,814.33,9,False,False
T000562,LATAM,Salvador - Vitória da Conquista,940.73,0.0,0.0,940.73,6,False,False
T000563,LATAM,Salvador - Fortaleza,742.97,0.0,0.0,742.97,16,False,False
T000564,GOL,Salvador - Ilhéus,347.92,0.0,0.0,347.92,20,False,False
T000565,LATAM,Salvador - Vitória da Conquista,501.73,0.0,0.0,501.73,12,False,False
T000566,gol,Salvador - São Paulo,944.27,0.0,0.0,944.27,21,False,False
T000567,GOL,Salvador - Rio de Janeiro,755.71,0.0,0.0,755.71,26,False,False
T000568,GOL,Salvador - Fortaleza,1006.36,0.0,0.0,1006.36,0,False,False
T000570,LATAM,Salvador - Rio de Janeiro,1030.66,0.0,0.0,1030.66,5,False,False
T000571,Azul,Salvador - Recife,1069.35,0.0,0.0,1069.35,10,False,False
T000572,LATAM,Salvador - São Paulo,1392.06,0.0,0.0,1392.06,0,False,False
T000573,LATAM,Salvador - Recife,891.12,0.0,0.0,891.12,0,False,False
T000574,Azul,Salvador - Rio de Janeiro,1209.56,0.0,0.0,1209.56,0,False,False
T000575,LATAM,Salvador - São Paulo,1363.77,0.0,0.0,1363.77,3,False,False
T000576,GOL,Salvador - Vitória da Conquista,399.44,0.0,0.0,399.44,27,False,False
T000577,gol,Salvador - São Paulo,810.16,0.0,0.0,810.16,14,False,False
T000578,Azul,Salvador - Porto Alegre,1865.9,0.0,0.0,1865.9,4,False,False
T000579,Azul,Salvador - Curitiba,1409.25,0.0,0.0,1409.25,3,False,False
T000580,GOL,Salvador - Brasília,1089.04,0.0,0.0,1089.04,14,False,False
T000581,Azul,Salvador - Brasília,736.08,0.0,0.0,736.08,23,False,False
T000582,LATAM,Salvador - Recife,538.04,80.55,0.0,618.58,27,True,False
T000583,GOL,Salvador - Curitiba,1400.85,0.0,0.0,1400.85,3,False,False
T000584,LATAM,Salvador - Vitória da Conquista,715.88,0.0,0.0,715.88,3,False,False
T000585,LATAM,Salvador - Manaus,1709.32,0.0,0.0,1709.32,3,False,False
T000586,Azul,Salvador - Porto Alegre,1884.42,0.0,0.0,1884.42,4,False,False
T000587,Azul,Salvador - Brasília,1357.41,0.0,0.0,1357.41,0,False,False
T000588,GOL,Salvador - Brasília,932.06,0.0,214.54,214.54,24,False,True
T000589,LATAM,Salvador - São Paulo,1004.34,0.0,0.0,1004.34,19,False,False
T000590,GOL,Salvador - Campinas,1389.67,0.0,0.0,1389.67,1,False,False
T000591,GOL,Salvador - Ilhéus,617.19,0.0,0.0,617.19,2,False,False
T000592,Azul,Salvador - São Paulo,2031.1,0.0,0.0,2031.1,4,False,False
T000594,LATAM,Salvador - Belo Horizonte,695.14,0.0,0.0,695.14,9,False,False
T000595,LATAM,Salvador - Belo Horizonte,1273.64,0.0,0.0,1273.64,0,False,False
T000596,GOL,Salvador - Rio de Janeiro,829.9,0.0,200.32,200.32,5,False,True
T000597,LATAM,Salvador - São Paulo,1399.17,0.0,0.0,1399.17,1,False,False
T000598,LATAM,Salvador - Fortaleza,631.8,0.0,0.0,631.8,29,False,False
T000599,GOL,Salvador - Rio de Janeiro,576.27,0.0,0.0,576.27,13,False,False
T000600,Azul,Salvador - São Paulo,1687.0,0.0,0.0,1687.0,0,False,False
T000601,LATAM,Salvador - São Paulo,1152.16,0.0,0.0,1152.16,3,False,False
T000602,GOL,Salvador - Belo Horizonte,908.09,0.0,0.0,908.09,23,False,False
T000604,Azul,Salvador - Aracaju,462.51,0.0,0.0,462.51,5,False,False
T000605,LATAM,Salvador - São Paulo,982.18,123.14,0.0,1105.32,0,True,False
T000606,GOL,Salvador - Curitiba,1215.18,0.0,0.0,1215.18,19,False,False
T000607,GOL,Salvador - São Paulo,1296.93,0.0,0.0,1296.93,11,False,False
T000608,LATAM,Salvador - São Paulo,1265.44,0.0,0.0,1265.44,14,False,False
T000609,LATAM,Salvador - São Paulo,1629.63,0.0,0.0,1629.63,2,False,False
T000610,GOL,Salvador - Brasília,986.77,0.0,0.0,986.77,6,False,False
T000611,Azul,Salvador - Porto Alegre,1385.95,0.0,0.0,1385.95,7,False,False
T000612,Azul,Salvador - São Paulo,1113.29,0.0,0.0,1113.29,9,False,False
T000613,LATAM,Salvador - Fortaleza,884.94,0.0,0.0,884.94,10,False,False
T000614,GOL,Salvador - Curitiba,1132.46,0.0,0.0,1132.46,5,False,False
T000615,LATAM,Salvador - Curitiba,650.44,0.0,0.0,650.44,12,False,False
T000616,LATAM,Salvador - São Paulo,811.27,0.0,0.0,811.27,12,False,False
T000617,Azul,Salvador - São Paulo,1311.3,0.0,0.0,1311.3,14,False,False
T000618,GOL,Salvador - São Paulo,1066.16,0.0,0.0,1066.16,6,False,False
T000619,GOL,Salvador - Recife,561.1,0.0,0.0,561.1,5,False,False
T000620,Azul,Salvador - Campinas,771.43,0.0,0.0,771.43,18,False,False
T000621,Azul,Salvador - São Paulo,875.34,0.0,0.0,875.34,15,False,False
T000622,LATAM,Salvador - Ilhéus,340.6,0.0,0.0,340.6,16,False,False
T000623,LATAM,Salvador - Rio de Janeiro,1162.67,0.0,0.0,1162.67,1,False,False
T000625,LATAM,Salvador - Brasília,865.67,0.0,0.0,865.67,27,False,False
T000626,LATAM,Salvador - Belo Horizonte,1302.84,0.0,0.0,1302.84,0,False,False
T000627,GOL,Salvador - Campinas,972.88,0.0,0.0,972.88,4,False,False
T000628,LATAM,Salvador - São Paulo,1589.65,0.0,0.0,1589.65,7,False,False
T000629,LATAM,Salvador - Curitiba,843.2,0.0,0.0,843.2,9,False,False
T000630,LATAM,Salvador - São Paulo,1080.41,296.73,0.0,1377.14,4,True,False
T000631,Azul Linhas Aéreas,Salvador - São Paulo,1013.67,0.0,0.0,1013.67,13,False,False
T000632,LATAM,Salvador - Recife,1419.07,0.0,0.0,1419.07,2,False,False
T000633,Azul,Salvador - São Paulo,821.08,0.0,0.0,821.08,23,False,False
T000634,Azul,Salvador - São Paulo,849.55,0.0,0.0,849.55,22,False,False
T000635,GOL,Salvador - Brasília,714.97,0.0,0.0,714.97,31,False,False
T000636,GOL,Salvador - Recife,614.2,0.0,0.0,614.2,12,False,False
T000637,Azul,Salvador - São Paulo,1374.99,0.0,0.0,1374.99,3,False,False
T000638,LATAM,Salvador - Rio de Janeiro,2021.03,0.0,0.0,2021.03,3,False,False
T000639,LATAM,Salvador - Aracaju,353.23,0.0,0.0,353.23,22,False,False
T000640,LATAM,Salvador - Brasília,1409.06,256.23,0.0,1665.29,5,True,False
T000641,LATAM,Salvador - São Paulo,880.28,0.0,0.0,880.28,11,False,False
T000642,LATAM,Salvador - Brasília,1093.71,0.0,0.0,1093.71,4,False,False
T000643,LATAM,Salvador - Campinas,710.22,0.0,0.0,710.22,17,False,False
T000644,LATAM,Salvador - Brasília,932.81,0.0,0.0,932.81,37,False,False
T000645,GOL,Salvador - Fortaleza,881.32,0.0,0.0,881.32,9,False,False
T000646,AZUL,Salvador - Rio de Janeiro,664.95,0.0,0.0,664.95,24,False,False
T000647,gol,Salvador - São Paulo,1173.26,0.0,0.0,1173.26,2,False,False
T000648,LATAM,Salvador - São Paulo,2577.76,0.0,0.0,2577.76,2,False,False
T000650,Azul,Salvador - São Paulo,1779.69,0.0,0.0,1779.69,6,False,False
T000652,GOL,Salvador - Fortaleza,990.86,0.0,0.0,990.86,0,False,False
T000654,Azul,Salvador - Brasília,884.26,0.0,0.0,884.26,26,False,False
T000655,GOL,Salvador - Recife,615.71,0.0,0.0,615.71,13,False,False
T000656,LATAM,Salvador - Rio de Janeiro,1076.36,327.69,0.0,1404.06,0,True,False
T000658,GOL,Salvador - Belo Horizonte,433.55,0.0,0.0,433.55,21,False,False
T000659,GOL,Salvador - Recife,1032.15,0.0,0.0,1032.15,2,False,False
T000661,GOL,Salvador - Recife,521.45,0.0,0.0,521.45,15,False,False
T000662,GOL,Salvador - Vitória da Conquista,408.98,123.67,0.0,532.65,17,True,False
T000663,Azul,Salvador - Brasília,1692.14,0.0,0.0,1692.14,3,False,False
T000664,GOL,Salvador - Recife,1014.61,0.0,0.0,1014.61,2,False,False
T000665,GOL,Salvador - Belo Horizonte,586.51,0.0,0.0,586.51,8,False,False
T000666,GOL,Salvador - Recife,572.99,0.0,0.0,572.99,6,False,False
T000667,Azul,Salvador - Brasília,1600.56,0.0,0.0,1600.56,0,False,False
T000668,LATAM Airlines,Salvador - Brasília,1052.15,0.0,0.0,1052.15,8,False,False
T000670,GOL,Salvador - São Paulo,680.93,0.0,0.0,680.93,4,False,False
T000671,LATAM,Salvador - Fortaleza,468.88,0.0,0.0,468.88,23,False,False
T000672,GOL,Salvador - São Paulo,1108.12,0.0,211.81,211.81,1,False,True
T000673,Azul,Salvador - Fortaleza,773.07,0.0,0.0,773.07,5,False,False
T000674,GOL,Salvador - São Paulo,983.36,312.11,0.0,1295.47,17,True,False
T000675,LATAM,Salvador - São Paulo,965.22,0.0,173.89,173.89,4,False,True
T000676,LATAM,Salvador - Recife,604.64,0.0,0.0,604.64,15,False,False
T000677,GOL,Salvador - São Paulo,785.52,0.0,0.0,785.52,23,False,False
T000678,LATAM,Salvador - Fortaleza,1196.6,0.0,0.0,1196.6,1,False,False
T000679,GOL,Salvador - Rio de Janeiro,690.72,0.0,0.0,690.72,24,False,False
T000680,LATAM Airlines,Salvador - Manaus,913.63,0.0,0.0,913.63,26,False,False
